Year,Country,Solar_Production,Hydropower,Wind,Biofuel,Geothermal,Conventional
1968,Russia,106.65922060787847,4410.754841677763,1244.3241411424633,607.2908435599869,254.85716569771796,12993.333825842796
1968,Germany,253.9514032721387,2597.1430056939876,909.3975989595031,366.23046359062744,207.5094582177437,8006.199378311095
1968,France,263.5426240412743,4211.168826748781,891.726639969382,337.86757445598954,66.5647842921128,9235.158733877463
1968,Spain,337.1054270776285,2499.95267744385,617.977834028052,490.12304768344296,112.18833425753031,7094.121553003535
1968,Brazil,156.95964204488686,2483.777242984882,1194.0849744245095,190.22613291568877,131.23027197103914,7192.486123271046
1968,Australia,219.48673178809668,1473.0755102660878,546.2979526163941,177.19966267827272,305.12184620542274,15486.7645788075
1968,Canada,328.2261780038225,2106.5196064815973,1508.5198432319,507.20613705605575,101.52321467199044,6356.437146162416
1968,South Africa,87.66053601023233,3167.0455721338017,1283.7655527011086,416.3092591816917,85.32889365125335,15812.49904333925
1969,Colombia,329.7591409103858,4587.673060254823,1535.7673512246713,223.34836450496095,192.371774205391,5325.254020025839
1969,Mexico,355.3026838610464,2904.1827151247653,1066.9328909507535,560.9450193234501,292.6371994757739,17286.138132497385
1969,United States,269.3619065437372,3918.0380538702457,1920.162681179151,475.35801759472497,85.1743072792481,8388.437768778274
1969,United Kingdom,175.75711793922608,3705.4769813181265,1545.5213220451583,791.1241258113209,206.38972247365928,20093.724602885235
1969,China,373.3074762063348,2998.068345417097,1609.4766493796599,161.5348046738909,296.0932561083781,17581.33958408509
1969,India,74.04152039013834,3887.1240255958614,1145.5564493160869,801.5121918800405,187.39233407285946,13855.920763444847
1969,Japan,492.50025206357657,4491.949418762675,1039.3638254704997,122.24598606483997,208.09341953692532,10914.875544437375
1969,Russia,294.15859786917525,3813.9432766500818,1731.3078916951902,594.1874065417115,94.57663332466542,18596.272692593928
1969,Germany,140.916194109108,3218.858537285565,546.8656371063119,181.78587408349892,199.6953623046994,9363.891596063186
1969,France,135.92703158694928,4471.289170850453,941.3991493419506,806.7510068959792,280.9548252437172,15751.842439806876
1969,Spain,256.939069180158,2482.035649452408,1137.5709019721528,556.4211420243262,148.4452279148558,14404.837399305863
1969,Brazil,256.29187970285375,1267.647572338172,1772.3457642075844,586.6336451993044,57.04240005118084,5198.26445232719
1969,Australia,509.6982915187909,2498.369145416731,1235.1458030315184,552.0629907044315,187.4963499884602,14486.75239661388
1969,Canada,233.12176605895127,1142.5968004636222,521.7699206790661,428.0474821550761,180.23490172219363,12113.214309208253
1969,South Africa,179.90768770415835,3061.6882935387794,686.2276873972837,284.71849335025564,119.11059818753617,15729.63645758235
1970,Colombia,482.46332402103786,4656.296022853681,1651.5905828849566,438.18961788323077,233.24297223485544,13815.185895291477
1970,Mexico,435.6246613233132,2618.161235589743,1869.4894622635982,460.09658564939434,166.50501924765314,19221.73118857314
1970,United States,230.7280997357629,3939.6299305174052,1966.1573226092503,723.1580081121966,149.8298206341713,15192.826981714044
1970,United Kingdom,45.99334890584346,4740.534446854103,1569.7748935077668,779.330436777276,296.8389122137321,7060.3238224781635
1970,China,130.48475991827985,3005.788203578411,1105.5541610614284,665.0890810899508,77.78629115373438,10564.692218395265
1970,India,256.46301698514776,3232.7918719933186,1649.1396092248692,531.1591943885902,255.69889684871316,9837.35312735235
1970,Japan,369.0583206148829,2959.76579342388,751.1400043856336,812.5343252119379,191.49917427348774,19513.7910354171
1970,Russia,201.40073073092148,1133.9610675301308,1844.323581494659,397.1854399025588,74.59074794564027,16277.678358953224
1970,Germany,222.47193724840966,1393.6820834902953,928.2370481768593,732.588330183267,273.5601553185366,15055.42478178883
1970,France,476.044253284504,4097.416270596922,1402.4604520957528,238.2880856437139,149.74435369720422,11158.826134260476
1970,Spain,45.08493932103619,4416.13921282267,1947.4562156369147,736.772617984435,165.86320879494122,8264.168376523474
1970,Brazil,339.22888528091283,3457.7818858936234,1182.586113967711,423.0279586246885,241.8778988871449,18296.853460011138
1970,Australia,268.74791205875846,3170.074005794962,1757.6167395617815,462.7832691133471,225.32846670243438,18128.17140407596
1970,Canada,177.55263908183093,2238.4731362376137,1706.2478779823327,176.16380758944126,208.13094456588334,10741.034736481362
1970,South Africa,370.2214063493891,1726.9326342222512,857.7069933615729,476.53292515496867,58.09936926268611,14380.992094079835
1971,Colombia,413.1947685297825,4425.1541892144605,816.9994236892253,596.49720501198,230.0494432508089,6014.126628006803
1971,Mexico,202.66354552347485,3592.2228824081467,642.92828677171,758.2747063489148,212.90604036564667,18212.35244513287
1971,United States,497.4559890377364,4505.022493144584,575.7476623367886,304.60588768020745,63.325151910041804,16118.933255370393
1971,United Kingdom,502.12542584636947,1360.1232574595372,1793.666644426324,173.74942994133374,302.6497571557261,13088.36132583987
1971,China,107.47673765224751,3915.9065959370096,991.6658334138546,296.6897173174848,281.8878807332816,19352.12046164258
1971,India,295.6617107167041,4186.795966116215,1943.0346578210072,403.58564191066495,67.92748804248365,11994.036164407491
1971,Japan,268.80257595414383,1753.7088482754443,932.935708157566,376.93684925533563,291.3328162396967,11273.628793670918
1971,Russia,375.71421059491274,1648.0540392769374,1172.6488154938015,242.2779284987885,169.2696316998414,7811.00486661488
1971,Germany,480.20347727582754,4466.5406932248225,1839.038325683183,117.38097180025595,86.06015143017964,17213.964125546914
1971,France,362.943171357452,4978.451632852074,564.577325296493,135.2944655844984,294.95690164448644,6707.578895230882
1971,Spain,360.2852551216514,4933.994951801126,1262.3379144520875,390.39576514043404,110.10445534348139,15161.14567116279
1971,Brazil,493.1953246779879,3723.6610817865208,650.9908008501459,477.31867657222136,243.23782531359666,18157.379929284984
1971,Australia,288.9286496824968,4640.465410318758,711.1309211749563,355.0875223470398,117.96405398435178,9945.40030658109
1971,Canada,332.15856908617815,4665.195283367246,2022.2818703368062,617.235341287662,165.85606569059883,19781.018928898997
1971,South Africa,89.80330676165941,2082.3838065182026,594.5216575142657,161.27426722970037,99.8292278120904,6312.561453750187
1972,Colombia,458.620063842439,3951.608281110481,1610.6080470508693,149.95498443023683,118.29820934378998,9328.73226526594
1972,Mexico,253.23498759047908,3769.56625459386,911.8424842341057,318.2430281860429,154.05330886764028,17180.54704223906
1972,United States,399.7576890074011,4418.695131038049,1258.9818979878435,218.2252542493489,71.6873161030105,12839.257722064314
1972,United Kingdom,195.22789659492395,1894.0493271189703,1134.8618073473663,502.73553736923645,209.31408406499636,5694.362137720338
1972,China,185.21152298480456,3706.2198410022047,1666.779953982652,291.1373742391294,244.66279629554592,13388.28129459257
1972,India,42.14024861549098,1980.8249518417283,1729.8073769506132,557.4099729351115,250.34161094179154,8588.295567735697
1972,Japan,291.49164683515755,4260.43873614719,1583.2655921415978,158.11095406755368,277.5263548248877,18280.701529701142
1972,Russia,463.6072351899321,3485.889569485258,1450.4183729871959,468.4892283333667,278.0468490686017,16861.294204139416
1972,Germany,197.87901100737324,1188.176271286747,952.5004701725356,700.2988195722614,186.51506195770298,15761.989131506063
1972,France,84.25151424485078,4500.615327152473,2008.757571387682,466.81543173624726,146.84858873738702,13225.527215318354
1972,Spain,86.24424661991365,4989.737632714733,1428.2579904970175,483.84406604607295,287.3772685608775,6058.202713400391
1972,Brazil,298.133759482231,4625.024493679719,1597.0570726450235,653.4827979470995,185.35044101204375,15286.947765292745
1972,Australia,207.75321754432156,4256.386356721895,692.9746609500373,248.7053036859368,153.30115908778384,7243.835508597019
1972,Canada,307.56890415365064,4438.5535781199715,1765.758241950433,445.74386973678946,272.1733877289463,14704.356292775195
1972,South Africa,495.0741746309048,1081.0913824316115,1733.8845205822056,587.204561424433,241.56562269123435,9383.613093840613
1973,Colombia,146.84468886444716,3331.6431608177445,664.3897909096048,698.8906882425575,106.05171142393266,19374.851174065185
1973,Mexico,258.5176326914217,4288.811421290214,1121.7534144307137,804.0162130898857,113.15954338670853,18594.866910025146
1973,United States,196.0869324658445,3129.265485310814,1107.8989928878475,165.8196020135543,208.1191506785296,17017.922642013313
1973,United Kingdom,432.0358435673635,4402.285367118309,824.1802516667934,654.8062460410179,178.95750899694127,17810.13714594053
1973,China,205.2903169488872,3483.1938158060457,1882.0669743444987,582.9903978882267,294.4419440438595,6717.439005802863
1973,India,263.1183626896166,1354.489139489458,1009.1707858913655,323.99613012748677,218.33715207364207,14267.682578224947
1973,Japan,493.39022136825133,3331.861472246095,1248.6336722299761,806.5417674416458,249.13221113486435,10227.000366263685
1973,Russia,60.355527012785316,3198.7514257342837,1003.8654520514082,656.8145187986422,298.95399200252336,19400.70195830199
1973,Germany,511.2359622781334,1959.0368306319958,1629.0646276092402,263.5477467204033,151.47217942849818,11015.777383210334
1973,France,403.8338525369888,4744.250802678947,839.4312741416359,208.54226555110705,249.07678019809455,10836.986882020814
1973,Spain,420.18152552365177,4281.524188161004,1552.8533384120283,652.5060068722412,300.57135850706493,6737.958636249365
1973,Brazil,517.7959413745796,4426.146321526445,1601.0330632997404,329.02928771915396,253.70668757349566,11029.67131130102
1973,Australia,409.93468398965297,1585.260894060502,748.1464724839177,356.940958934481,69.20839562720539,14339.464150105021
1973,Canada,249.62308486126076,1179.610557555425,1116.9315826855543,198.15036631925943,285.27989690250695,6780.903952598621
1973,South Africa,192.3332025186977,2394.282370704449,654.0501968955085,346.9798793384308,101.87272025380044,16390.689440590133
1974,Colombia,498.9599735242488,2163.465731096349,1219.1473526055288,367.8144553225878,69.61635970757601,19272.225695235305
1974,Mexico,464.682505688286,4799.861547429072,755.1887899073323,225.61555416670618,314.7859331041776,5255.293729613265
1974,United States,357.2557990767918,1392.7914076919105,568.7036408647729,492.54949272137134,111.7630893501165,10814.046166547174
1974,United Kingdom,394.8622109905125,2413.551609364652,911.8841344698483,215.9310392199829,206.7113598593249,13864.125379321635
1974,China,163.95049579370007,1937.7373247420292,1506.1726750236603,221.55794301858325,98.69210419865964,15569.446277613279
1974,India,268.12824850375983,3011.2324750537905,858.7134799180316,428.36515869196364,268.94563200890076,5870.633265127839
1974,Japan,365.0925538372842,4762.668692029859,1305.4882167275264,221.29679429402663,269.63829199320185,18795.70960116817
1974,Russia,257.1780865115871,2039.0810381408571,1343.4536597316908,501.72854497780304,246.72196544542467,6987.038512411141
1974,Germany,138.79015509082527,4250.798182643206,1125.518048349211,419.4743505253464,178.1093815149556,9897.83838804204
1974,France,271.76926105272895,3145.9900860086877,1420.9360074532756,241.5438780579723,156.3857295980735,5964.7022338549905
1974,Spain,407.8691222873171,4116.672442496757,923.030989180096,636.6442022822745,152.6731153258287,18449.76436839096
1974,Brazil,397.89884360407035,3196.609381426522,798.7068423120891,557.1652774627029,239.4567788114138,8548.48265377416
1974,Australia,30.645882903880455,1328.8900213345128,1399.8398011717738,386.1347135507709,77.10860975887255,11836.91000154715
1974,Canada,398.0342917863794,4264.2492170940195,1236.896962994385,303.1083389058158,192.50206275310097,7604.117823962701
1974,South Africa,415.41028356132364,2002.5384494672621,862.0551268192154,634.2405346355465,84.70818373203318,11432.892423710166
1975,Colombia,541.3550007011162,3939.165447856201,1221.6629143620157,620.9213696539321,320.3023739287209,5605.724714169295
1975,Mexico,363.92390992281383,4182.736992781693,1044.8692018654485,562.967349664789,210.59947179745356,17976.872305094657
1975,United States,282.31595673365365,4177.495602305364,687.233178994835,801.3125065791371,83.26693665640798,6575.050380890466
1975,United Kingdom,369.1452514960212,3558.1624014144822,652.7658916168949,683.0671495343615,306.37038729047583,6458.379478202791
1975,China,357.74711187974015,4132.783757619886,1632.6788606796363,483.1977909092397,282.1857489048561,5822.2848155442225
1975,India,126.65754670110582,2205.537672516863,1117.6192678114821,300.15347627753977,140.0102329558343,8403.813264625296
1975,Japan,138.52689385647952,4641.114256738831,1542.687828670616,508.5350264852507,152.93738549120562,5556.303464199249
1975,Russia,187.20834993316578,1788.171946367423,1378.9399888660591,543.1263239262298,308.88838905502405,19566.278369507378
1975,Germany,380.73777540570876,4101.97451730048,1491.0178123652297,229.90000948715476,123.94334722745148,15249.256826322575
1975,France,177.35673367386926,2225.941139044845,1855.84278635192,184.94649784626387,143.93751432271645,16085.209478381974
1975,Spain,47.83111942734185,2108.835714492006,1705.9212219579995,171.80802170868682,89.583664588872,10022.568331379687
1975,Brazil,424.694070296519,1436.243645098096,1301.2904085335615,776.3392309746802,237.3527157181726,17498.049600293412
1975,Australia,183.9269606238264,1408.057467476734,1938.3766317312236,173.7549015100118,135.9055657844062,13279.091378618963
1975,Canada,497.5170750095032,2529.351948129383,1952.9403873215356,822.9945412678206,182.05168029689963,12591.070068133493
1975,South Africa,248.1231908779573,1602.330295671143,1529.4411387922682,783.1767331436329,218.06842758605436,8427.257999123709
1976,Colombia,100.09146556411798,3679.8145843469024,1752.3721955688247,292.2996524616134,271.938888932219,19754.312872364568
1976,Mexico,101.42244477754402,2330.009058109825,1197.2114404428871,563.3049689396103,236.35606879395317,12717.702749059026
1976,United States,494.1998638198426,3614.2150037759707,1496.462562889455,406.9397702835706,136.7397732691496,12205.743016889597
1976,United Kingdom,261.69612803768564,4413.061685919977,1788.8379938412386,418.0473019964736,303.82769983920815,19555.443984852212
1976,China,424.65226821771523,2443.4661021224842,984.1548544694085,709.4514827372969,265.607843172092,9001.674018484393
1976,India,322.72347985270414,2677.40725621069,933.1017803747362,485.09306952154026,283.3264813166891,16208.424703642811
1976,Japan,393.63950345269626,1173.3078288430431,2040.1355125182367,620.770161397082,312.7505146398262,7817.537637844556
1976,Russia,177.15948353164782,4157.116433833144,1532.8950079142737,670.74318870123,173.43162182981632,18463.692740949686
1976,Germany,413.81839141069435,3469.3118311907033,685.0888823526932,529.9411062598285,310.02309622473786,6485.4697573111125
1976,France,65.00937690723514,3612.988820928862,1023.0037212042283,711.5700143418626,82.61307210668338,7740.43069668953
1976,Spain,212.30695569274508,2777.032688334834,850.1176252994928,543.3997949358924,158.46465796777122,13636.744626317228
1976,Brazil,276.47586620688526,3824.9597339670154,1752.630870099583,814.8069282218481,144.38066959875536,18705.24340179268
1976,Australia,436.7311278656671,3688.4585132317416,1478.2283879676625,414.1418585999339,95.54579768303273,19116.013163825894
1976,Canada,296.1247130831713,3480.0645390496647,926.9713837065765,617.1558799164864,99.65875148837087,7668.995816129617
1976,South Africa,524.268732413257,4257.971331137404,1610.4961750907416,748.6115947685386,102.13512098248538,11009.211154449675
1977,Colombia,498.7596631051299,2945.0612685767956,1720.2096524351114,603.9125902817293,84.73827806564256,11635.918621842628
1977,Mexico,324.20417012850544,3051.7021137315132,1012.6561845204283,224.68667331613494,224.2786035416223,14279.3278661686
1977,United States,423.990006310243,4428.991377560807,1331.1669858510086,514.025130348318,128.73736814147975,9841.520024267378
1977,United Kingdom,122.02049442050607,4860.987078929279,1035.6524488421098,232.33885447525506,277.6067451334736,16419.634692231528
1977,China,223.97539191262854,4887.114837297436,1289.4710340197616,797.5150937805768,193.8474431548622,19675.280189557507
1977,India,506.577669964778,4355.931376666518,710.0463940457776,591.9505031523902,264.5061629631002,11561.291399715015
1977,Japan,211.16341334160845,3626.002919881639,1194.3931397146143,363.5319782652477,261.62956555952667,16289.807941041787
1977,Russia,424.39096020054865,3346.214203175318,973.2558947878366,268.7537124659941,96.7048251344332,13571.444647501916
1977,Germany,502.4961803417721,4453.232088608497,1355.544747672719,331.1707289971531,207.59964897345657,14590.580531418927
1977,France,125.3968208986313,3582.596385246617,1569.0002992289144,654.8634612693462,191.73002406396816,13769.576416297346
1977,Spain,83.91206711837505,3407.255713888966,948.5962436257731,586.8875271225226,214.81222424242418,13957.57248096036
1977,Brazil,308.3815700985084,3142.862359733304,1899.3662505224747,748.9581800291514,302.57361977614966,17400.227110962303
1977,Australia,476.847560780742,3582.3412357317334,1953.514238396156,763.1805531274807,194.47812706982216,12494.874613245305
1977,Canada,176.0112113807757,3000.798219761531,932.3287441429219,309.93063445946314,107.795993445482,18718.485958255776
1977,South Africa,297.3187821846307,4546.476936710631,1043.7396903813215,260.9915007506745,197.63382010587299,8026.592415767317
1978,Colombia,204.26846547271674,1750.826467849148,702.4292408263681,790.2914777399156,97.89208987462843,13157.75679713951
1978,Mexico,221.87665849763098,1413.351894015505,1194.3909191051157,340.48233346831836,237.6014132276372,16183.569234657663
1978,United States,299.57037041793075,3697.544371047532,1016.5248371525612,751.0473710725327,234.8582787282912,13996.976553633536
1978,United Kingdom,473.6980799038562,3847.7761328469264,564.881607322559,189.05959371857148,195.80559947929652,8513.237250176378
1978,China,413.0182009077463,4736.034126193906,1868.8354405431012,236.56420082344323,146.80184518617813,17045.683043603927
1978,India,465.1197073935431,3382.9735856221737,1646.4799975716585,159.00913102637853,226.13596995211574,8215.781269746734
1978,Japan,72.77815670202406,2150.7204564904778,2018.1329190677084,741.4943216577667,292.9457096027456,17478.06611101399
1978,Russia,227.1520955863561,2510.818736694266,1085.294873079943,294.2695022289353,275.0488769716477,10097.673497074225
1978,Germany,68.6780261284533,1303.6228265330105,1602.921010483701,726.7579427055588,94.80852390591944,9678.22815284112
1978,France,412.74580594436344,3691.9704159197136,1163.311573490729,345.1769269970224,127.548756927278,11514.44648320687
1978,Spain,169.7881108583111,2447.9992607581594,1507.906794718638,161.16776092026413,293.18179569045463,11611.690070410416
1978,Brazil,187.31394409739838,2239.884644114143,1340.8626032465254,268.0600427818725,223.57638487622597,6197.538841401721
1978,Australia,532.6673860945929,2701.587148566315,651.4792921076519,749.9230050736257,325.70429908795745,13632.945870145804
1978,Canada,519.413101891115,3004.0603078389254,1274.9400958444185,724.6864905594982,254.1709285167685,10600.819730251993
1978,South Africa,395.0101063078439,3120.1718151367213,1684.742371299225,486.2057189242218,67.29589272235648,12850.159799224755
1979,Colombia,195.69193155208575,3782.585902929378,1759.6125273270354,496.6848714556628,119.83344562645811,18947.704187806736
1979,Mexico,452.83375861641065,1706.753095228524,1800.440311773351,380.0593173092674,208.61459233160167,16825.176652162183
1979,United States,283.49579118949015,2659.9467263082415,1794.8823616102638,749.0273764883755,173.89887039129266,19847.50613181452
1979,United Kingdom,517.4512262704952,3772.574901651797,1250.172222425833,280.3755047584106,265.2310289369266,7052.606290180417
1979,China,413.5688362938749,2440.6136791906565,576.3656834968779,288.4565405571468,243.82924712800508,7250.8712962889895
1979,India,398.0775272710021,3569.9867049421555,1783.3204502211343,620.7312902936777,164.7142380719107,18569.08942032062
1979,Japan,132.16782282756836,4108.97820623768,1003.6387654448671,681.7418067562019,313.83241796280237,9028.033106303466
1979,Russia,80.95909623201581,4268.126331722971,1408.888551416034,589.34088562034,157.13645167457793,13601.001483311386
1979,Germany,486.93450893251173,1683.6369604287988,1113.2763717996145,554.629699400944,226.24602181640194,19751.30030097705
1979,France,177.4733513524399,3376.174055647632,1217.7523918025763,526.9520524556015,142.0204261959817,10131.213755886314
1979,Spain,437.2725069670391,5103.645414410309,1683.8807884743624,358.4298953981785,255.64751093848713,7779.035204204235
1979,Brazil,450.7000408620439,1862.2636521389381,565.0797256527362,634.8142391611556,309.7683076914085,12209.897808296557
1979,Australia,473.24504383079443,2233.4133366276087,1407.9703506174528,401.97344116348023,167.00101919596509,5900.424350940187
1979,Canada,441.0772024720525,4087.8678840558314,1566.3165909973295,770.770679857435,243.25891993022364,7894.212232534341
1979,South Africa,393.67398875940546,3669.235079171153,1372.9013426166705,273.5459611295542,185.42814915405035,6164.415913022207
1980,Colombia,343.8246894248997,2636.061726594046,798.7895869371031,670.1863718907013,281.58060867107474,18492.85176861021
1980,Mexico,215.4074433985704,4686.363278986787,1995.0924799773666,806.9609259380491,265.64196699958325,11211.982138626283
1980,United States,406.8436476995639,4911.065933543772,1751.7893148371018,411.0824443785028,285.019124355706,14574.071236708634
1980,United Kingdom,78.87648469493,2031.344531343594,1682.0688550929005,330.9762378845876,106.24342659254279,7330.242395844035
1980,China,409.0485282977442,1853.447105137358,1652.895175316778,380.13385166730825,236.01396034413665,11065.30773421411
1980,India,484.36025229660095,1762.216143254403,1111.9831908550805,281.5689969366993,313.8946587377667,6489.8976743187695
1980,Japan,220.21647066080772,4604.454858240148,1442.930843290815,284.82377638176234,299.8132189294132,9057.855632455896
1980,Russia,97.62149627211558,3762.62089549004,1268.8240329382245,707.1059448121669,148.54000266835646,6016.942472460158
1980,Germany,235.97460464240788,1800.375625759934,685.3665793735252,586.4691918806792,92.54019666801364,17567.002595242193
1980,France,312.6942866277969,1728.1140898811198,1513.9905324783535,280.6658689857358,127.05022806596781,15999.136296955303
1980,Spain,378.0302467951631,3964.594894557,1775.4544523793031,496.44369394292215,261.93473813747505,6648.358324634709
1980,Brazil,404.8244802325464,2762.922687360474,1732.5705702955884,155.7779576459292,185.5587101507195,16006.684101050094
1980,Australia,135.3496507953239,2606.108426678269,1908.1384349903644,818.1719848676805,292.2888045830978,19306.130903792175
1980,Canada,558.7387340169361,4212.885646870795,912.8256446192594,501.9804460745813,261.2163896719047,15442.489419873908
1980,South Africa,358.6028008627513,3425.1081240128583,1091.158026385131,291.4391863052276,159.12674408425042,11147.050201092663
1981,Colombia,133.74235261091025,1294.7255011800833,941.5900106352998,745.4369935060639,99.52736049995221,17376.58597965129
1981,Mexico,331.660587332558,1373.2019278042653,1981.0570735795654,587.9046563409464,325.9206302633518,13883.899245488492
1981,United States,292.3544589076007,2833.325810275678,1599.6647038496324,360.9992194307046,216.45682413218213,10153.225251210144
1981,United Kingdom,306.61111317563524,1428.7437477669052,946.780612658031,479.180452806197,132.18261339994393,15384.942811393083
1981,China,484.7858914729226,2693.4837264272096,1328.8706283535084,508.61248133470946,122.62643441912468,17510.110597663028
1981,India,155.08710416361953,3136.6538603352938,1011.7998539432181,466.4846030312993,311.2783450416073,10327.243521863944
1981,Japan,202.27266441229443,4198.36700454922,1413.428430611843,473.42426638615905,213.20526441789937,20057.456000310525
1981,Russia,472.1733540302172,2221.6806131626604,1969.5491902135711,217.2028341577084,276.675077600162,5592.628794136233
1981,Germany,394.3163137484222,2039.8876837127634,1696.4072068274372,723.9375324863845,169.41206696523628,18653.570116662937
1981,France,244.05713488291144,4512.370969903476,1696.4724719152614,413.1619539673995,132.70055617742537,7185.993006277727
1981,Spain,289.7134483140194,2257.4533882538126,1902.270284963747,465.58900942351556,274.25891957996635,12153.698638332437
1981,Brazil,434.7221995860641,3164.1188127936634,1773.4818629257109,603.6059213367328,266.33232754691863,8357.279115290006
1981,Australia,137.26071978202327,3150.6041867739405,1734.1574952092049,834.5607065559126,234.77693883079064,8455.658208322988
1981,Canada,368.1361574872229,4326.181506172089,1814.332632722335,566.348999995902,313.3350482963631,20089.17919684057
1981,South Africa,373.2169273404022,2524.1674982558034,2074.234301833958,195.0371633174514,205.10480820789093,12246.623500716458
